# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
619.531 3.67841e-15 1.06822e-23 1.41184e-09 4.87467e-10
619.181 3.75942e-15 1.08952e-23 1.4413e-09 4.95783e-10
618.831 3.84215e-15 1.11121e-23 1.47136e-09 5.04228e-10
618.481 3.92665e-15 1.13331e-23 1.50202e-09 5.12802e-10
618.131 4.01295e-15 1.15581e-23 1.53329e-09 5.21507e-10
617.781 4.10109e-15 1.17874e-23 1.56519e-09 5.30346e-10
617.431 4.19111e-15 1.20208e-23 1.59774e-09 5.3932e-10
617.081 4.28303e-15 1.22586e-23 1.63093e-09 5.48431e-10
616.731 4.37692e-15 1.25008e-23 1.66479e-09 5.57682e-10
616.381 4.47279e-15 1.27475e-23 1.69933e-09 5.67073e-10
616.031 4.5707e-15 1.29987e-23 1.73455e-09 5.76608e-10
615.681 4.67069e-15 1.32545e-23 1.77049e-09 5.86288e-10
615.331 4.7728e-15 1.3515e-23 1.80713e-09 5.96114e-10
614.981 4.87707e-15 1.37803e-23 1.84451e-09 6.0609e-10
614.631 4.98355e-15 1.40505e-23 1.88264e-09 6.16217e-10
614.281 5.09228e-15 1.43257e-23 1.92153e-09 6.26498e-10
613.931 5.20332e-15 1.46059e-23 1.96119e-09 6.36934e-10
613.581 5.3167e-15 1.48912e-23 2.00164e-09 6.47528e-10
613.231 5.43247e-15 1.51818e-23 2.04289e-09 6.58282e-10
612.881 5.55069e-15 1.54776e-23 2.08497e-09 6.69197e-10
612.531 5.67141e-15 1.57789e-23 2.12788e-09 6.80278e-10
612.181 5.79467e-15 1.60857e-23 2.17164e-09 6.91524e-10
611.831 5.92052e-15 1.63981e-23 2.21627e-09 7.0294e-10
611.481 6.04903e-15 1.67161e-23 2.26178e-09 7.14527e-10
611.131 6.18024e-15 1.704e-23 2.3082e-09 7.26288e-10
610.781 6.31421e-15 1.73697e-23 2.35554e-09 7.38225e-10
610.431 6.451e-15 1.77055e-23 2.40381e-09 7.50341e-10
610.081 6.59067e-15 1.80473e-23 2.45303e-09 7.62637e-10
609.73 6.73326e-15 1.83953e-23 2.50323e-09 7.75117e-10
609.38 6.87885e-15 1.87497e-23 2.55442e-09 7.87783e-10
609.03 7.02749e-15 1.91104e-23 2.60662e-09 8.00637e-10
608.68 7.17924e-15 1.94777e-23 2.65985e-09 8.13682e-10
608.33 7.33418e-15 1.98517e-23 2.71413e-09 8.26922e-10
607.98 7.49235e-15 2.02323e-23 2.76948e-09 8.40357e-10
607.63 7.65384e-15 2.06199e-23 2.82591e-09 8.53992e-10
607.28 7.8187e-15 2.10144e-23 2.88345e-09 8.67828e-10
606.93 7.98701e-15 2.14161e-23 2.94213e-09 8.81869e-10
606.58 8.15883e-15 2.18249e-23 3.00196e-09 8.96117e-10
606.23 8.33424e-15 2.22412e-23 3.06296e-09 9.10575e-10
605.88 8.5133e-15 2.26649e-23 3.12516e-09 9.25247e-10
605.53 8.6961e-15 2.30962e-23 3.18857e-09 9.40134e-10
605.18 8.8827e-15 2.35352e-23 3.25323e-09 9.5524e-10
604.83 9.07319e-15 2.39821e-23 3.31915e-09 9.70567e-10
604.48 9.26764e-15 2.44371e-23 3.38636e-09 9.86119e-10
604.13 9.46614e-15 2.49001e-23 3.45489e-09 1.0019e-09
603.78 9.66876e-15 2.53714e-23 3.52475e-09 1.01791e-09
603.43 9.87558e-15 2.58512e-23 3.59598e-09 1.03415e-09
603.08 1.00867e-14 2.63395e-23 3.66859e-09 1.05064e-09
602.73 1.03022e-14 2.68365e-23 3.74262e-09 1.06736e-09
602.38 1.05222e-14 2.73423e-23 3.81809e-09 1.08432e-09
602.03 1.07467e-14 2.78572e-23 3.89503e-09 1.10153e-09
601.68 1.09759e-14 2.83812e-23 3.97347e-09 1.119e-09
601.33 1.12098e-14 2.89145e-23 4.05342e-09 1.13671e-09
600.98 1.14485e-14 2.94572e-23 4.13494e-09 1.15468e-09
600.63 1.16922e-14 3.00096e-23 4.21803e-09 1.17291e-09
600.28 1.19409e-14 3.05718e-23 4.30273e-09 1.19141e-09
599.93 1.21947e-14 3.11439e-23 4.38908e-09 1.21017e-09
599.58 1.24538e-14 3.17262e-23 4.4771e-09 1.2292e-09
599.23 1.27182e-14 3.23187e-23 4.56682e-09 1.24851e-09
598.88 1.29881e-14 3.29217e-23 4.65827e-09 1.26809e-09
598.53 1.32635e-14 3.35353e-23 4.7515e-09 1.28796e-09
598.18 1.35446e-14 3.41597e-23 4.84652e-09 1.30811e-09
597.83 1.38315e-14 3.47951e-23 4.94337e-09 1.32855e-09
597.48 1.41242e-14 3.54417e-23 5.0421e-09 1.34928e-09
597.13 1.4423e-14 3.60997e-23 5.14272e-09 1.3703e-09
596.78 1.47279e-14 3.67692e-23 5.24528e-09 1.39163e-09
596.43 1.5039e-14 3.74504e-23 5.34982e-09 1.41326e-09
596.08 1.53566e-14 3.81436e-23 5.45636e-09 1.4352e-09
595.73 1.56806e-14 3.88489e-23 5.56495e-09 1.45746e-09
595.38 1.60113e-14 3.95666e-23 5.67563e-09 1.48002e-09
595.03 1.63487e-14 4.02968e-23 5.78843e-09 1.50291e-09
594.68 1.6693e-14 4.10397e-23 5.90339e-09 1.52612e-09
594.33 1.70444e-14 4.17956e-23 6.02056e-09 1.54967e-09
593.98 1.74029e-14 4.25647e-23 6.13997e-09 1.57354e-09
593.63 1.77688e-14 4.33472e-23 6.26166e-09 1.59775e-09
593.28 1.81421e-14 4.41432e-23 6.38568e-09 1.6223e-09
592.93 1.8523e-14 4.49532e-23 6.51206e-09 1.6472e-09
592.58 1.89117e-14 4.57771e-23 6.64087e-09 1.67245e-09
592.23 1.93083e-14 4.66154e-23 6.77212e-09 1.69805e-09
591.88 1.9713e-14 4.74682e-23 6.90588e-09 1.72401e-09
